,match_id,player,date,year,tournament,rankdist,wikibuzz,inverse_b365,inverse_avg,inverse_best,outcome
17612,17612,Christina McHale,2017-09-14,2017.0,Japan Women's Tennis Open,-0.015065202470830473,-1.2106173470446044,0.8,0.7874015866287349,0.7518796749870864,1
17614,17614,Alison Van Uytvanck,2017-09-14,2017.0,Coupe Banque Nationale,-0.008611724944754972,0.28566390829554367,0.6944444168497026,0.6802720956035777,0.6493506654355597,1
17615,17615,Sachia Vickery,2017-09-14,2017.0,Coupe Banque Nationale,-0.005215495555928224,1.4013407769909612,0.5813953391663639,0.55865922978277,0.5347593569251704,1
17616,17616,Qiang Wang,2017-09-14,2017.0,Japan Women's Tennis Open,-0.016553760639221815,-0.6806730063347695,0.5813953391663639,0.5649717575005543,0.5376344044672463,1
17613,17613,Yulia Putintseva,2017-09-14,2017.0,Japan Women's Tennis Open,-0.018353576248313092,1.6817585740137264,0.7812500174622987,0.7518796749870864,0.729927004758713,1
17609,17609,Varvara Lepchenko,2017-09-14,2017.0,Coupe Banque Nationale,0.006239774149048796,-0.44802472252696024,0.6211180069036246,0.6329113752141712,0.6060606148179462,0
17612,17612,Sara Sorribes Tormo,2017-09-14,2017.0,Japan Women's Tennis Open,0.015065202470830473,1.2106173470446044,0.26666666666666666,0.26809651337438734,0.24691356861851216,0
17613,17613,Xinyun Han,2017-09-14,2017.0,Japan Women's Tennis Open,0.018353576248313092,-1.6817585740137264,0.2857142857142857,0.30674846715502496,0.2857142857142857,0
17614,17614,Marina Erakovic,2017-09-14,2017.0,Coupe Banque Nationale,0.008611724944754972,-0.28566390829554367,0.3816794059846342,0.37878786373620144,0.33557046765083937,0
17615,17615,Viktorija Golubic,2017-09-14,2017.0,Coupe Banque Nationale,0.005215495555928224,-1.4013407769909612,0.5,0.49751244017146684,0.4651162584386312,0
17616,17616,Kurumi Nara,2017-09-14,2017.0,Japan Women's Tennis Open,0.016553760639221815,0.6806730063347695,0.5,0.4926108443811376,0.4651162584386312,0
17611,17611,Jana Cepelova,2017-09-14,2017.0,Japan Women's Tennis Open,0.006130081300813009,-3.788962912670919,0.6369426538796358,0.6134969343100499,0.5780346757080136,0
17610,17610,Zhang Shuai,2017-09-14,2017.0,Japan Women's Tennis Open,0.008389694041867955,-2.21375387928743,0.7518796749870864,0.7352941099128922,0.709219874945225,0
17622,17622,Christina McHale,2017-09-15,2017.0,Japan Women's Tennis Open,-0.015065202470830473,0.03414047175805068,0.4347826177095873,0.43103449516149006,0.4,1
17617,17617,Yulia Putintseva,2017-09-15,2017.0,Japan Women's Tennis Open,0.008389694041867955,-1.27589143276113,0.47619049781574513,0.47169813867055094,0.4444444444444444,0
17618,17618,Qiang Wang,2017-09-15,2017.0,Japan Women's Tennis Open,0.006130081300813009,-1.9095425048844383,0.6369426538796358,0.6329113752141712,0.6060606148179462,0
17623,17623,Lucie Safarova,2017-09-15,2017.0,Coupe Banque Nationale,-0.029681912290607945,-0.5978370007556204,0.8771929934634618,0.8695652354191746,0.8547008860510964,1
17621,17621,Sachia Vickery,2017-09-15,2017.0,Coupe Banque Nationale,0.016245363374089848,1.8439614415518237,0.3333333333333333,0.3289473725487982,0.29411763880904596,0
17622,17622,Elise Mertens,2017-09-15,2017.0,Japan Women's Tennis Open,0.015065202470830473,-0.03414047175805068,0.6211180069036246,0.6249999906867744,0.6060606148179462,0
17619,17619,Bianca Andreescu,2017-09-15,2017.0,Coupe Banque Nationale,0.002975315897737291,1.985545455912709,0.6944444168497026,0.6756756669679118,0.6535947834637234,0
17624,17624,Lucie Safarova,2017-09-15,2017.0,Coupe Banque Nationale,-0.029681912290607945,-2.9004220937496665,0.8771929934634618,0.8771929934634618,0.8547008860510964,1
17624,17624,Sofia Kenin,2017-09-15,2017.0,Coupe Banque Nationale,0.029681912290607945,2.9004220937496665,0.18181818181818182,0.17605634334895676,0.14705881940452298,0
17618,17618,Jana Fett,2017-09-15,2017.0,Japan Women's Tennis Open,-0.006130081300813009,1.9095425048844383,0.4219409486444344,0.4201680470233542,0.4,1
17619,17619,Lucie Hradecka,2017-09-15,2017.0,Coupe Banque Nationale,-0.002975315897737291,-1.985545455912709,0.3816794059846342,0.37878786373620144,0.35335689998550956,1
17621,17621,Tatjana Maria,2017-09-15,2017.0,Coupe Banque Nationale,-0.016245363374089848,-1.8439614415518237,0.7142857264499277,0.729927004758713,0.704225373395827,1
17623,17623,Lucie Hradecka,2017-09-15,2017.0,Coupe Banque Nationale,0.029681912290607945,0.5978370007556204,0.18181818181818182,0.18115942091582277,0.13717421196608792,0
17617,17617,Zarina Diyas,2017-09-15,2017.0,Japan Women's Tennis Open,-0.008389694041867955,1.27589143276113,0.5813953391663639,0.5813953391663639,0.5555555702727522,1
17626,17626,Timea Babos,2017-09-16,2017.0,Coupe Banque Nationale,-0.014781312816247314,-0.9162907318741552,0.6369426538796358,0.6493506654355597,0.6289308044070249,1
17627,17627,Timea Babos,2017-09-16,2017.0,Coupe Banque Nationale,-0.014781312816247314,0.34484048629172953,0.36363636363636365,0.35335689998550956,0.3267973917318617,1
17628,17628,Zarina Diyas,2017-09-16,2017.0,Japan Women's Tennis Open,-0.008389694041867955,1.1722951514449405,0.4219409486444344,0.4149377445583434,0.392156870078234,1
17629,17629,Miyu Kato,2017-09-16,2017.0,Japan Women's Tennis Open,-0.0026833962543489523,-1.5637564845400989,0.36363636363636365,0.36231884183164553,0.3333333333333333,1
17630,17630,Alison Van Uytvanck,2017-09-16,2017.0,Coupe Banque Nationale,-0.008611724944754972,0.15722476770768035,0.47619049781574513,0.4807692484037417,0.4545454446934474,1
17630,17630,Tatjana Maria,2017-09-16,2017.0,Coupe Banque Nationale,0.008611724944754972,-0.15722476770768035,0.5813953391663639,0.5747126405282259,0.543478251010574,0
17626,17626,Francoise Abanda,2017-09-16,2017.0,Coupe Banque Nationale,0.014781312816247314,0.9162907318741552,0.4219409486444344,0.4048582949056321,0.3773584769857703,0
17627,17627,Lucie Safarova,2017-09-16,2017.0,Coupe Banque Nationale,0.014781312816247314,-0.34484048629172953,0.6944444168497026,0.704225373395827,0.6802720956035777,0
17628,17628,Christina McHale,2017-09-16,2017.0,Japan Women's Tennis Open,0.008389694041867955,-1.1722951514449405,0.6369426538796358,0.6410256645383223,0.6134969343100499,0
17629,17629,Jana Fett,2017-09-16,2017.0,Japan Women's Tennis Open,0.0026833962543489523,1.5637564845400989,0.6944444168497026,0.6896551497342619,0.6802720956035777,0
17632,17632,Alison Van Uytvanck,2017-09-17,2017.0,Coupe Banque Nationale,-0.008611724944754972,1.7516124012146428,0.47619049781574513,0.47846891917096496,0.4545454446934474,1
17632,17632,Timea Babos,2017-09-17,2017.0,Coupe Banque Nationale,0.008611724944754972,-1.7516124012146428,0.5813953391663639,0.5747126405282259,0.5405405335743294,0
17631,17631,Zarina Diyas,2017-09-17,2017.0,Japan Women's Tennis Open,-0.008389694041867955,0.7886717456153858,0.6944444168497026,0.699300724950897,0.6756756669679118,1
17631,17631,Miyu Kato,2017-09-17,2017.0,Japan Women's Tennis Open,0.008389694041867955,-0.7886717456153858,0.36363636363636365,0.3546099374726125,0.32258065508506084,0
17647,17647,Sara Sorribes Tormo,2017-09-18,2017.0,Korea Open,0.0020678246484698085,0.9042527533146761,0.2857142857142857,0.3003003071805091,0.2777777851363761,1
17646,17646,Rebecca Peterson,2017-09-18,2017.0,Guangzhou Open,0.015983384504244174,1.4153043242947103,0.36363636363636365,0.3496503624754485,0.3267973917318617,1
17645,17645,Kurumi Nara,2017-09-18,2017.0,Toray Pan Pacific Open,0.01206140350877193,0.3121549289705067,0.5813953391663639,0.5524862053113339,0.5181347291073825,1
17644,17644,Luksika Kumkhum,2017-09-18,2017.0,Korea Open,0.0031637717121588095,1.2119409739751128,0.5555555702727522,0.5524862053113339,0.5376344044672463,1
17640,17640,Anett Kontaveit,2017-09-18,2017.0,Guangzhou Open,-0.024850657108721624,-2.0668627594729756,0.9090908893868948,0.8928571390558262,0.8620689903229801,1
17639,17639,Angelique Kerber,2017-09-18,2017.0,Toray Pan Pacific Open,-0.0487012987012987,-1.9608879627523483,0.6369426538796358,0.6211180069036246,0.598802410597492,1
17637,17637,Beatriz Haddad Maia,2017-09-18,2017.0,Korea Open,-0.010100443297233601,-2.3099264998524136,0.7812500174622987,0.7692307974459868,0.7518796749870864,1
17636,17636,Sorana Cirstea,2017-09-18,2017.0,Korea Open,-0.01718995290423862,-0.5108256237659907,0.9259258891329368,0.9090908893868948,0.8403360940467084,1
17648,17648,Ipek Soylu,2017-09-18,2017.0,Guangzhou Open,0.006608529772448563,0.4818380868927383,0.4,0.392156870078234,0.37037036382939437,1
17634,17634,Mona Barthel,2017-09-18,2017.0,Guangzhou Open,-0.0159846547314578,-2.1972245773362196,0.6944444168497026,0.6711409353016787,0.6622516598117377,1
17633,17633,Ekaterina Alexandrova,2017-09-18,2017.0,Korea Open,0.0030601092896174863,-0.1566659680261796,0.5464480746169359,0.5102040717026832,0.47846891917096496,1
17649,17649,Kristina Mladenovic,2017-09-18,2017.0,Toray Pan Pacific Open,-0.04912280701754386,-2.2942578344899385,0.4545454446934474,0.44052863806273873,0.41666665010982157,0
17648,17648,Maria Sakkari,2017-09-18,2017.0,Guangzhou Open,-0.006608529772448563,-0.4818380868927383,0.6666666666666666,0.6622516598117377,0.6493506654355597,0
17647,17647,Heather Watson,2017-09-18,2017.0,Korea Open,-0.0020678246484698085,-0.9042527533146761,0.7812500174622987,0.7575757274724029,0.7352941099128922,0
17646,17646,Alison Riske,2017-09-18,2017.0,Guangzhou Open,-0.015983384504244174,-1.4153043242947103,0.7142857264499277,0.709219874945225,0.6944444168497026,0
17645,17645,Yulia Putintseva,2017-09-18,2017.0,Toray Pan Pacific Open,-0.01206140350877193,-0.3121549289705067,0.5,0.5050505001853163,0.47619049781574513,0
17644,17644,Mariana Duque-Mariño,2017-09-18,2017.0,Korea Open,-0.0031637717121588095,-1.2119409739751128,0.5263157960780771,0.5025125604058627,0.47619049781574513,0
17635,17635,Irina-Camelia Begu,2017-09-18,2017.0,Korea Open,-0.014597588791137178,-1.1821990047763753,0.8928571390558262,0.8771929934634618,0.8474576647889183,1
17649,17649,Qiang Wang,2017-09-18,2017.0,Toray Pan Pacific Open,0.04912280701754386,2.2942578344899385,0.6211180069036246,0.6134969343100499,0.5952381138223105,1
17641,17641,Danka Kovinic,2017-09-18,2017.0,Guangzhou Open,-0.001991421568627451,1.6094379124341005,0.6944444168497026,0.6666666666666666,0.6493506654355597,1
17641,17641,Patricia Maria Tig,2017-09-18,2017.0,Guangzhou Open,0.001991421568627451,-1.6094379124341005,0.3816794059846342,0.38910506847298276,0.37037036382939437,0
17640,17640,Jasmine Paolini,2017-09-18,2017.0,Guangzhou Open,0.024850657108721624,2.0668627594729756,0.14285714285714285,0.16129032754253042,0.13717421196608792,0
17639,17639,Naomi Osaka,2017-09-18,2017.0,Toray Pan Pacific Open,0.0487012987012987,1.9608879627523483,0.4444444444444444,0.4347826177095873,0.41666665010982157,0
17636,17636,Misa Eguchi,2017-09-18,2017.0,Korea Open,0.01718995290423862,0.5108256237659907,0.125,0.14556040999389622,0.125,0
17635,17635,Varunya Wongteanchai,2017-09-18,2017.0,Korea Open,0.014597588791137178,1.1821990047763753,0.16666666666666666,0.17574692266145525,0.1562499976716936,0
17634,17634,Jia-Jing Lu,2017-09-18,2017.0,Guangzhou Open,0.0159846547314578,2.1972245773362196,0.3816794059846342,0.3816794059846342,0.36363636363636365,0
17633,17633,Lara Arruabarrena,2017-09-18,2017.0,Korea Open,-0.0030601092896174863,0.1566659680261796,0.5464480746169359,0.5464480746169359,0.5263157960780771,0
17637,17637,Katarina Zavatska,2017-09-18,2017.0,Korea Open,0.010100443297233601,2.3099264998524136,0.2857142857142857,0.2890173378540068,0.2702702667871647,0
17671,17671,Jana Cepelova,2017-09-19,2017.0,Toray Pan Pacific Open,0.010740740740740742,-1.791759469228055,0.4444444444444444,0.4291845634095209,0.40816325736214665,0
17653,17653,Veronica Cepede Royg,2017-09-19,2017.0,Korea Open,-0.011719585864072558,-1.8101086078962514,0.8620689903229801,0.8547008860510964,0.8474576647889183,1
17654,17654,Dominika Cibulkova,2017-09-19,2017.0,Toray Pan Pacific Open,-0.08333333333333333,-0.1649034716035201,0.6024096506672237,0.5813953391663639,0.5649717575005543,1
17655,17655,Alize Cornet,2017-09-19,2017.0,Guangzhou Open,-0.01621356043236161,-2.538973871058276,0.7352941099128922,0.7194244678355752,0.699300724950897,1
17656,17656,Caroline Garcia,2017-09-19,2017.0,Toray Pan Pacific Open,-0.038636363636363635,-1.371603645709887,0.7812500174622987,0.7575757274724029,0.7352941099128922,1
17657,17657,Nicole Gibbs,2017-09-19,2017.0,Korea Open,-0.0013679110857794247,-3.190704947901504,0.7142857264499277,0.699300724950897,0.6666666666666666,1
17660,17660,Nao Hibino,2017-09-19,2017.0,Korea Open,-0.005555555555555555,-0.06207242864237761,0.6535947834637234,0.6369426538796358,0.6134969343100499,1
17661,17661,Richèl Hogenkamp,2017-09-19,2017.0,Korea Open,0.02607939727615184,0.8803908145593283,0.23094688628633928,0.23809524890787256,0.2222222222222222,1
17662,17662,Daria Kasatkina,2017-09-19,2017.0,Toray Pan Pacific Open,-0.019622093023255814,-0.6559178387915892,0.7352941099128922,0.729927004758713,0.704225373395827,1
17652,17652,Lizette Cabrera,2017-09-19,2017.0,Guangzhou Open,-0.0011883541295306006,-0.8938178760220965,0.6666666666666666,0.6289308044070249,0.598802410597492,1
17663,17663,Magda Linette,2017-09-19,2017.0,Toray Pan Pacific Open,0.0341055341055341,0.9010923795032524,0.29411763880904596,0.29761905691115526,0.2739725955813527,1
17665,17665,Anastasia Pavlyuchenkova,2017-09-19,2017.0,Toray Pan Pacific Open,-0.01908801696712619,-0.2664046740044961,0.6024096506672237,0.5780346757080136,0.5555555702727522,1
17666,17666,Shuai Peng,2017-09-19,2017.0,Guangzhou Open,-0.030677655677655673,-0.6694306539426292,0.7812500174622987,0.7751938213730989,0.7633588119692684,1
17667,17667,Monica Puig,2017-09-19,2017.0,Toray Pan Pacific Open,-0.004081632653061225,-0.44157647344626794,0.6369426538796358,0.6097561028796531,0.5813953391663639,1
17668,17668,Evgeniya Rodina,2017-09-19,2017.0,Guangzhou Open,-0.002441576560865015,-0.2645596550309267,0.6369426538796358,0.6172839488003461,0.5917159562968884,1
17669,17669,Shelby Rogers,2017-09-19,2017.0,Toray Pan Pacific Open,-0.006079587324981577,-0.5328343914818269,0.7352941099128922,0.729927004758713,0.7142857264499277,1
17670,17670,Arantxa Rus,2017-09-19,2017.0,Korea Open,0.005352672019338685,0.045120435280469606,0.2222222222222222,0.21929824836586545,0.2,1
17671,17671,Katerina Siniakova,2017-09-19,2017.0,Toray Pan Pacific Open,-0.010740740740740742,1.791759469228055,0.6369426538796358,0.6289308044070249,0.6134969343100499,1
17672,17672,Barbora Strycova,2017-09-19,2017.0,Toray Pan Pacific Open,-0.002962962962962966,0.18232155679395456,0.5813953391663639,0.5524862053113339,0.5181347291073825,1
17664,17664,Jelena Ostapenko,2017-09-19,2017.0,Korea Open,-0.08823529411764706,-1.2783730246003908,0.7692307974459868,0.7518796749870864,0.7142857264499277,1
17670,17670,Christina McHale,2017-09-19,2017.0,Korea Open,-0.005352672019338685,-0.045120435280469606,0.8474576647889183,0.8403360940467084,0.8064516067008695,0
17651,17651,Denisa Allertova,2017-09-19,2017.0,Korea Open,-0.0010025062656641593,-0.42863216738969884,0.4545454446934474,0.4366812299816886,0.40816325736214665,1
17664,17664,Johanna Larsson,2017-09-19,2017.0,Korea Open,0.08823529411764706,1.2783730246003908,0.29411763880904596,0.30674846715502496,0.2857142857142857,0
17672,17672,Magdalena Rybarikova,2017-09-19,2017.0,Toray Pan Pacific Open,0.002962962962962966,-0.18232155679395456,0.5,0.5025125604058627,0.48780488939529254,0
17673,17673,Elise Mertens,2017-09-19,2017.0,Guangzhou Open,-0.018197278911564627,-2.4109308391358253,0.7812500174622987,0.7692307974459868,0.7575757274724029,0
17674,17674,Jana Fett,2017-09-19,2017.0,Guangzhou Open,-0.00608494584398199,-0.39003453488151907,0.7692307974459868,0.7575757274724029,0.7352941099128922,0
17661,17661,Kiki Bertens,2017-09-19,2017.0,Korea Open,-0.02607939727615184,-0.8803908145593283,0.8333333002196431,0.8196721119254039,0.7936507996578126,0
17660,17660,Chang Kai-chen,2017-09-19,2017.0,Korea Open,0.005555555555555555,0.06207242864237761,0.4219409486444344,0.41666665010982157,0.392156870078234,0
17657,17657,Su Jeong Jang,2017-09-19,2017.0,Korea Open,0.0013679110857794247,3.190704947901504,0.36363636363636365,0.3584229439687277,0.3333333333333333,0
17656,17656,Aliaksandra Sasnovich,2017-09-19,2017.0,Toray Pan Pacific Open,0.038636363636363635,1.371603645709887,0.2857142857142857,0.29498524160909045,0.2702702667871647,0
17655,17655,Bernarda Pera,2017-09-19,2017.0,Guangzhou Open,0.01621356043236161,2.538973871058276,0.3333333333333333,0.3378378334839559,0.32258065508506084,0
17663,17663,Daria Gavrilova,2017-09-19,2017.0,Toray Pan Pacific Open,-0.0341055341055341,-0.9010923795032524,0.7692307974459868,0.7575757274724029,0.7407407276587887,0
17654,17654,Carla Suárez Navarro,2017-09-19,2017.0,Toray Pan Pacific Open,0.08333333333333333,0.1649034716035201,0.47619049781574513,0.47619049781574513,0.4545454446934474,0
17652,17652,Gao Xinyu,2017-09-19,2017.0,Guangzhou Open,0.0011883541295306006,0.8938178760220965,0.4,0.4255319321625053,0.4,0
17651,17651,Andrea Petkovic,2017-09-19,2017.0,Korea Open,0.0010025062656641593,0.42863216738969884,0.6211180069036246,0.6172839488003461,0.598802410597492,0
17669,17669,Risa Ozaki,2017-09-19,2017.0,Toray Pan Pacific Open,0.006079587324981577,0.5328343914818269,0.3333333333333333,0.32573290610586886,0.3030303074089731,0
17668,17668,Arina Rodionova,2017-09-19,2017.0,Guangzhou Open,0.002441576560865015,0.2645596550309267,0.4444444444444444,0.4366812299816886,0.40816325736214665,0
17667,17667,Su-Wei Hsieh,2017-09-19,2017.0,Toray Pan Pacific Open,0.004081632653061225,0.44157647344626794,0.4444444444444444,0.4464285695279131,0.41666665010982157,0
17666,17666,Ons Jabeur,2017-09-19,2017.0,Guangzhou Open,0.030677655677655673,0.6694306539426292,0.2857142857142857,0.2785515386931115,0.25641025014020846,0
17673,17673,Yafan Wang,2017-09-19,2017.0,Guangzhou Open,0.018197278911564627,2.4109308391358253,0.2857142857142857,0.28328612127617026,0.26666666666666666,1
17665,17665,Catherine Bellis,2017-09-19,2017.0,Toray Pan Pacific Open,0.01908801696712619,0.2664046740044961,0.47619049781574513,0.47619049781574513,0.4629629445664684,0
17653,17653,Peangtarn Plipuech,2017-09-19,2017.0,Korea Open,0.011719585864072558,1.8101086078962514,0.2,0.19841269991445315,0.1769911474550104,0
17674,17674,Kai-Lin Zhang,2017-09-19,2017.0,Guangzhou Open,0.00608494584398199,0.39003453488151907,0.29411763880904596,0.299401205298746,0.28169014462874165,1
17662,17662,Madison Brengle,2017-09-19,2017.0,Toray Pan Pacific Open,0.019622093023255814,0.6559178387915892,0.3333333333333333,0.3278688575849198,0.3058103993372693,0
17676,17676,Kristie Ahn,2017-09-20,2017.0,Korea Open,0.01045400238948626,1.337161672542246,0.4,0.4065040587370328,0.38759691068654945,1
17679,17679,Irina-Camelia Begu,2017-09-20,2017.0,Korea Open,-0.0040973111395646595,-0.6830387912391844,0.6024096506672237,0.55865922978277,0.5208333449748658,0
17680,17680,Denisa Allertova,2017-09-20,2017.0,Korea Open,-0.002122954444935869,-3.030133700271324,0.6369426538796358,0.6211180069036246,0.598802410597492,0
17681,17681,Daria Kasatkina,2017-09-20,2017.0,Toray Pan Pacific Open,0.040178571428571425,1.5791477960237845,0.47619049781574513,0.4444444444444444,0.4132231274684204,0
17682,17682,Xinyun Han,2017-09-20,2017.0,Guangzhou Open,0.004472435195326762,-0.23732818630616614,0.29411763880904596,0.28409091063028524,0.2652519907319046,0
17684,17684,Ekaterina Alexandrova,2017-09-20,2017.0,Korea Open,-0.006881720430107528,0.11361849107616617,0.6211180069036246,0.5952381138223105,0.5617977618388555,0
17685,17685,Monica Puig,2017-09-20,2017.0,Toray Pan Pacific Open,0.9857142857142858,-0.34897241379757166,0.2,0.19569471112953762,0.17241378743356547,0
17686,17686,Qiang Wang,2017-09-20,2017.0,Toray Pan Pacific Open,0.02593440122044241,0.45255671564201483,0.4444444444444444,0.4651162584386312,0.4444444444444444,0
17687,17687,Kai-Lin Zhang,2017-09-20,2017.0,Guangzhou Open,0.00040871450403383476,2.1527045623679935,0.4219409486444344,0.4048582949056321,0.36630036374116304,0
17688,17688,Magda Linette,2017-09-20,2017.0,Toray Pan Pacific Open,0.23648648648648649,1.5547342214276894,0.16666666666666666,0.14684287935424625,0.10752687951514789,0
17689,17689,Yafan Wang,2017-09-20,2017.0,Guangzhou Open,0.0038355767839050514,2.836588305072742,0.6024096506672237,0.5780346757080136,0.5405405335743294,0
17691,17691,Shuai Peng,2017-09-20,2017.0,Guangzhou Open,-0.033045977011494254,0.5077439572285825,0.7142857264499277,0.704225373395827,0.6849314889533816,0
17692,17692,Ipek Soylu,2017-09-20,2017.0,Guangzhou Open,0.027746741154562382,0.0,0.2,0.21739130885479366,0.2,0
17677,17677,Anett Kontaveit,2017-09-20,2017.0,Guangzhou Open,-0.02572211680371073,-2.684687427953724,0.9259258891329368,0.9090908893868948,0.8849557559467238,0
17677,17677,Lizette Cabrera,2017-09-20,2017.0,Guangzhou Open,0.02572211680371073,2.684687427953724,0.14285714285714285,0.14577259191505237,0.125,1
17679,17679,Beatriz Haddad Maia,2017-09-20,2017.0,Korea Open,0.0040973111395646595,0.6830387912391844,0.47619049781574513,0.4926108443811376,0.4651162584386312,1
17676,17676,Tatjana Maria,2017-09-20,2017.0,Korea Open,-0.01045400238948626,-1.337161672542246,0.6666666666666666,0.6493506654355597,0.6211180069036246,0
17681,17681,Angelique Kerber,2017-09-20,2017.0,Toray Pan Pacific Open,-0.040178571428571425,-1.5791477960237845,0.6024096506672237,0.6134969343100499,0.584795308591713,1
17692,17692,Zhang Shuai,2017-09-20,2017.0,Guangzhou Open,-0.027746741154562382,0.0,0.8620689903229801,0.8403360940467084,0.8196721119254039,1
17691,17691,Yanina Wickmayer,2017-09-20,2017.0,Guangzhou Open,0.033045977011494254,-0.5077439572285825,0.36363636363636365,0.35087720472359923,0.3278688575849198,1
17689,17689,Evgeniya Rodina,2017-09-20,2017.0,Guangzhou Open,-0.0038355767839050514,-2.836588305072742,0.47619049781574513,0.47846891917096496,0.4545454446934474,1
17688,17688,Karolina Pliskova,2017-09-20,2017.0,Toray Pan Pacific Open,-0.23648648648648649,-1.5547342214276894,0.8928571390558262,0.9090908893868948,0.8695652354191746,1
17680,17680,Richèl Hogenkamp,2017-09-20,2017.0,Korea Open,0.002122954444935869,3.030133700271324,0.4444444444444444,0.43290044362370655,0.40983605596270195,1
17686,17686,Anastasia Pavlyuchenkova,2017-09-20,2017.0,Toray Pan Pacific Open,-0.02593440122044241,-0.45255671564201483,0.6369426538796358,0.5917159562968884,0.5494505336154795,1
17685,17685,Garbiñe Muguruza,2017-09-20,2017.0,Toray Pan Pacific Open,-0.9857142857142858,0.34897241379757166,0.8620689903229801,0.8620689903229801,0.8333333002196431,1
17687,17687,Rebecca Peterson,2017-09-20,2017.0,Guangzhou Open,-0.00040871450403383476,-2.1527045623679935,0.6535947834637234,0.6493506654355597,0.6329113752141712,1
17684,17684,Luksika Kumkhum,2017-09-20,2017.0,Korea Open,0.006881720430107528,-0.11361849107616617,0.4545454446934474,0.4587155822832253,0.41666665010982157,1
17682,17682,Kateryna Kozlova,2017-09-20,2017.0,Guangzhou Open,-0.004472435195326762,0.23732818630616614,0.7692307974459868,0.7692307974459868,0.7518796749870864,1
17694,17694,Katerina Siniakova,2017-09-21,2017.0,Toray Pan Pacific Open,0.0911111111111111,0.8407831793660099,0.3076923076923077,0.31948880621003445,0.29850747118444504,0
17695,17695,Nicole Gibbs,2017-09-21,2017.0,Korea Open,0.010966306420851876,0.9758828290764008,0.4,0.40983605596270195,0.3861003988954684,0
17696,17696,Kurumi Nara,2017-09-21,2017.0,Toray Pan Pacific Open,0.0412280701754386,1.3609765531356008,0.3333333333333333,0.3267973917318617,0.28985506845757486,0
17699,17699,Nao Hibino,2017-09-21,2017.0,Korea Open,0.08611111111111111,0.4172995657551672,0.26666666666666666,0.26315789803903855,0.23529411764705882,0
17700,17700,Lizette Cabrera,2017-09-21,2017.0,Guangzhou Open,0.004102350159922124,2.0993961562093806,0.4,0.40322580335043473,0.3846153987229934,0
17701,17701,Johanna Konta,2017-09-21,2017.0,Toray Pan Pacific Open,-0.10285714285714284,-0.7771125606772795,0.7518796749870864,0.729927004758713,0.7142857264499277,0
17702,17702,Alize Cornet,2017-09-21,2017.0,Guangzhou Open,-0.014635124298315958,-1.827276411518617,0.5464480746169359,0.5376344044672463,0.5128205002804169,0
17703,17703,Shelby Rogers,2017-09-21,2017.0,Toray Pan Pacific Open,0.14971751412429377,1.522029588798934,0.2,0.2066115637342102,0.18348624495361907,0
17704,17704,Kateryna Kozlova,2017-09-21,2017.0,Guangzhou Open,0.021285140562248995,1.6445292322453704,0.3816794059846342,0.38910506847298276,0.36363636363636365,0
17700,17700,Evgeniya Rodina,2017-09-21,2017.0,Guangzhou Open,-0.004102350159922124,-2.0993961562093806,0.6535947834637234,0.6493506654355597,0.6289308044070249,1
17693,17693,Kristie Ahn,2017-09-21,2017.0,Korea Open,0.00492249685798073,3.5679665254486252,0.4444444444444444,0.4504504446452745,0.4201680470233542,0
17699,17699,Jelena Ostapenko,2017-09-21,2017.0,Korea Open,-0.08611111111111111,-0.4172995657551672,0.8,0.7936507996578126,0.7692307974459868,1
17697,17697,Arantxa Rus,2017-09-21,2017.0,Korea Open,-0.003746253746253746,-1.647229032777787,0.6024096506672237,0.598802410597492,0.5780346757080136,0
17693,17693,Veronica Cepede Royg,2017-09-21,2017.0,Korea Open,-0.00492249685798073,-3.5679665254486252,0.6369426538796358,0.6024096506672237,0.523560218573669,1
17696,17696,Caroline Garcia,2017-09-21,2017.0,Toray Pan Pacific Open,-0.0412280701754386,-1.3609765531356008,0.7352941099128922,0.729927004758713,0.6944444168497026,1
17695,17695,Sorana Cirstea,2017-09-21,2017.0,Korea Open,-0.010966306420851876,-0.9758828290764008,0.6666666666666666,0.6451613101701217,0.6211180069036246,1
17697,17697,Priscilla Hon,2017-09-21,2017.0,Korea Open,0.003746253746253746,1.647229032777787,0.47619049781574513,0.4587155822832253,0.4347826177095873,1
17701,17701,Barbora Strycova,2017-09-21,2017.0,Toray Pan Pacific Open,0.10285714285714284,0.7771125606772795,0.3076923076923077,0.3215434192061888,0.28653295050642086,1
17703,17703,Caroline Wozniacki,2017-09-21,2017.0,Toray Pan Pacific Open,-0.14971751412429377,-1.522029588798934,0.8620689903229801,0.8474576647889183,0.8333333002196431,1
17694,17694,Dominika Cibulkova,2017-09-21,2017.0,Toray Pan Pacific Open,-0.0911111111111111,-0.8407831793660099,0.7518796749870864,0.7352941099128922,0.704225373395827,1
17702,17702,Yanina Wickmayer,2017-09-21,2017.0,Guangzhou Open,0.014635124298315958,1.827276411518617,0.5464480746169359,0.5181347291073825,0.5,1
17704,17704,Zhang Shuai,2017-09-21,2017.0,Guangzhou Open,-0.021285140562248995,-1.6445292322453704,0.6666666666666666,0.6666666666666666,0.6410256645383223,1
17705,17705,Beatriz Haddad Maia,2017-09-22,2017.0,Korea Open,-0.00333181887021051,0.059940811888941736,0.7142857264499277,0.699300724950897,0.6666666666666666,1
