,match_id,WTA,player,date,rankdist,wikibuzz,inverse_b365,inverse_best,inverse_avg,outcome,year
5725,7267,52,Katie Boulter,2018-09-30,0.008369547722517301,1.192694328433964,0.47619047619047616,0.45454545454545453,0.47619047619047616,0,2018
5724,7266,52,Simona Halep,2018-09-30,-0.9913793103448276,-2.50365357568573,0.819672131147541,0.7692307692307692,0.8,0,2018
5723,7265,52,Alize Cornet,2018-09-30,0.024358974358974363,-0.4841573766838294,0.36363636363636365,0.3236245954692557,0.3448275862068966,0,2018
5722,7264,52,Coco Vandeweghe,2018-09-30,-0.008780256288561935,-2.005333569526114,0.6024096385542169,0.46511627906976744,0.5649717514124294,0,2018
5720,7262,52,Bernarda Pera,2018-09-30,0.04147104851330203,0.7792385196007635,0.26666666666666666,0.2531645569620253,0.27932960893854747,0,2018
5719,7261,52,Yafan Wang,2018-09-30,0.1118421052631579,0.3885314955787247,0.26666666666666666,0.23809523809523808,0.2590673575129534,0,2018
5718,7260,52,Andrea Petkovic,2018-09-30,0.0237037037037037,0.12927435346242988,0.4444444444444444,0.4347826086956522,0.46511627906976744,0,2018
5717,7259,52,Dayana Yastremska,2018-09-30,0.006782106782106782,2.894478539848818,0.6535947712418301,0.6134969325153374,0.6289308176100629,0,2018
5716,7258,52,Kristina Mladenovic,2018-09-30,0.3125,-0.27353805518373225,0.23094688221709006,0.2127659574468085,0.2331002331002331,0,2018
5715,7257,52,Daria Kasatkina,2018-09-30,-0.07629107981220656,-0.3613881520515466,0.8474576271186441,0.819672131147541,0.8474576271186441,0,2018
5714,7256,52,Su-Wei Hsieh,2018-09-30,-0.01977687626774848,0.9808292530117262,0.6535947712418301,0.6134969325153374,0.6451612903225806,0,2018
5714,7256,52,Timea Babos,2018-09-30,0.01977687626774848,-0.9808292530117262,0.42194092827004215,0.38167938931297707,0.4048582995951417,1,2018
5715,7257,52,Laura Siegemund,2018-09-30,0.07629107981220656,0.3613881520515466,0.2222222222222222,0.18181818181818182,0.2040816326530612,1,2018
5716,7258,52,Angelique Kerber,2018-09-30,-0.3125,0.27353805518373225,0.8333333333333334,0.7874015748031495,0.819672131147541,1,2018
5717,7259,52,Saisai Zheng,2018-09-30,-0.006782106782106782,-2.894478539848818,0.42194092827004215,0.4,0.41841004184100417,1,2018
5718,7260,52,Lesia Tsurenko,2018-09-30,-0.0237037037037037,-0.12927435346242988,0.6369426751592356,0.5555555555555556,0.5813953488372093,1,2018
5719,7261,52,Caroline Garcia,2018-09-30,-0.1118421052631579,-0.3885314955787247,0.8,0.7692307692307692,0.7936507936507936,1,2018
5720,7262,52,Madison Keys,2018-09-30,-0.04147104851330203,-0.7792385196007635,0.8,0.7462686567164178,0.7692307692307692,1,2018
5722,7264,52,Polona Hercog,2018-09-30,0.008780256288561935,2.005333569526114,0.47619047619047616,0.45454545454545453,0.48309178743961356,1,2018
5723,7265,52,Anastasija Sevastova,2018-09-30,-0.024358974358974363,0.4841573766838294,0.7142857142857143,0.6896551724137931,0.7042253521126761,1,2018
5724,7266,52,Ons Jabeur,2018-09-30,0.9913793103448276,2.50365357568573,0.25,0.2247191011235955,0.24509803921568626,1,2018
5725,7267,52,Kirsten Flipkens,2018-09-30,-0.008369547722517301,-1.192694328433964,0.6024096385542169,0.5494505494505494,0.5747126436781609,1,2018
5726,7268,52,Sloane Stephens,2018-09-30,-0.08169934640522875,-0.43019352037378555,0.6024096385542169,0.5617977528089888,0.5847953216374269,1,2018
5727,7269,52,Kiki Bertens,2018-09-30,-0.07451564828614009,-1.163815482478872,0.819672131147541,0.7462686567164178,0.7874015748031495,1,2018
5739,7281,52,Madison Keys,2018-10-01,-0.00555555555555555,-0.46363128178347696,0.6369426751592356,0.5882352941176471,0.6134969325153374,0,2018
5738,7280,52,Ons Jabeur,2018-10-01,0.017695099818511795,3.5450386918305523,0.38167938931297707,0.3508771929824561,0.37453183520599254,0,2018
5737,7279,52,Lesia Tsurenko,2018-10-01,0.06296296296296297,0.7561698850603928,0.42194092827004215,0.37735849056603776,0.4081632653061224,0,2018
5736,7278,52,Zarina Diyas,2018-10-01,0.15567765567765568,-1.7382709167945274,0.23094688221709006,0.2127659574468085,0.23696682464454977,0,2018
5735,7277,52,Belinda Bencic,2018-10-01,0.47560975609756095,-0.2813490724040294,0.2857142857142857,0.2840909090909091,0.2976190476190476,0,2018
5734,7276,52,Elise Mertens,2018-10-01,-0.0492063492063492,0.9385268733210369,0.7142857142857143,0.6369426751592356,0.6711409395973155,0,2018
5733,7275,52,Barbora Strycova,2018-10-01,-0.010683760683760687,-0.4700036292457355,0.5464480874316939,0.49751243781094534,0.5376344086021505,0,2018
5732,7274,52,Mihaela Buzarnescu,2018-10-01,-0.010416666666666664,0.23638877806423053,0.4444444444444444,0.4,0.425531914893617,0,2018
5731,7273,52,Alison Van Uytvanck,2018-10-01,0.0057692307692307696,-0.24116205681688807,0.36363636363636365,0.3333333333333333,0.35842293906810035,0,2018
5730,7272,52,Yulia Putintseva,2018-10-01,0.022201665124884366,0.19939689387116388,0.4,0.36363636363636365,0.3846153846153846,0,2018
5728,7270,52,Ekaterina Makarova,2018-10-01,0.04880952380952381,0.6504140207792812,0.3333333333333333,0.29411764705882354,0.3125,0,2018
5728,7270,52,Garbiñe Muguruza,2018-10-01,-0.04880952380952381,-0.6504140207792812,0.7352941176470588,0.7142857142857143,0.7352941176470588,1,2018
5730,7272,52,Carla Suárez Navarro,2018-10-01,-0.022201665124884366,-0.19939689387116388,0.6666666666666666,0.6451612903225806,0.6666666666666666,1,2018
5731,7273,52,Katerina Siniakova,2018-10-01,-0.0057692307692307696,0.24116205681688807,0.7142857142857143,0.6666666666666666,0.6944444444444444,1,2018
5732,7274,52,Aliaksandra Sasnovich,2018-10-01,0.010416666666666664,-0.23638877806423053,0.6369426751592356,0.5988023952095809,0.6211180124223602,1,2018
5733,7275,52,Petra Martic,2018-10-01,0.010683760683760687,0.4700036292457355,0.5464480874316939,0.4608294930875576,0.5128205128205129,1,2018
5734,7276,52,Zhang Shuai,2018-10-01,0.0492063492063492,-0.9385268733210369,0.36363636363636365,0.3508771929824561,0.3787878787878788,1,2018
5735,7277,52,Caroline Wozniacki,2018-10-01,-0.47560975609756095,0.2813490724040294,0.78125,0.7142857142857143,0.7518796992481203,1,2018
5736,7278,52,Naomi Osaka,2018-10-01,-0.15567765567765568,1.7382709167945274,0.8333333333333334,0.7751937984496123,0.8130081300813008,1,2018
5737,7279,52,Julia Goerges,2018-10-01,-0.06296296296296297,-0.7561698850603928,0.6535947712418301,0.6172839506172839,0.641025641025641,1,2018
5738,7280,52,Donna Vekic,2018-10-01,-0.017695099818511795,-3.5450386918305523,0.6944444444444444,0.641025641025641,0.6756756756756757,1,2018
5739,7281,52,Anastasija Sevastova,2018-10-01,0.00555555555555555,0.46363128178347696,0.4444444444444444,0.4166666666666667,0.4347826086956522,1,2018
5749,7291,52,Garbiñe Muguruza,2018-10-02,-0.004166666666666666,-2.2230510864701403,0.5,0.4444444444444444,0.4716981132075471,0,2018
5748,7290,52,Polona Hercog,2018-10-02,0.11337209302325582,0.6978739861555396,0.2857142857142857,0.2597402597402597,0.2801120448179272,0,2018
5747,7289,52,Jelena Ostapenko,2018-10-02,-0.041208791208791215,-2.1682370404629667,0.5,0.46511627906976744,0.4926108374384237,0,2018
5746,7288,52,Danielle Collins,2018-10-02,0.13963963963963963,-1.5262898808452952,0.15384615384615385,0.14285714285714285,0.16750418760469013,0,2018
5745,7287,52,Carla Suárez Navarro,2018-10-02,0.28985507246376807,0.7031956109238265,0.36363636363636365,0.3389830508474576,0.3623188405797102,0,2018
5744,7286,52,Kirsten Flipkens,2018-10-02,0.0733652312599681,0.11247798342669035,0.2222222222222222,0.18181818181818182,0.20746887966804978,0,2018
5743,7285,52,Alexandra Krunic,2018-10-02,0.008870967741935486,-0.4054651081081644,0.42194092827004215,0.3831417624521073,0.4115226337448559,0,2018
5742,7284,52,Daria Gavrilova,2018-10-02,0.003030303030303029,0.6808013447376459,0.5,0.4444444444444444,0.46511627906976744,0,2018
5741,7283,52,Saisai Zheng,2018-10-02,0.09523809523809523,-1.212573585098535,0.23094688221709006,0.20833333333333334,0.24038461538461536,0,2018
5740,7282,52,Laura Siegemund,2018-10-02,0.04057679409792086,-0.30048786412093476,0.2222222222222222,0.19801980198019803,0.21645021645021645,0,2018
5740,7282,52,Anett Kontaveit,2018-10-02,-0.04057679409792086,0.30048786412093476,0.8474576271186441,0.8,0.8333333333333334,1,2018
5741,7283,52,Sloane Stephens,2018-10-02,-0.09523809523809523,1.212573585098535,0.8333333333333334,0.7936507936507936,0.8130081300813008,1,2018
5742,7284,52,Dominika Cibulkova,2018-10-02,-0.003030303030303029,-0.6808013447376459,0.5813953488372093,0.5555555555555556,0.5847953216374269,1,2018
5743,7285,52,Katerina Siniakova,2018-10-02,-0.008870967741935486,0.4054651081081644,0.6535947712418301,0.6211180124223602,0.6369426751592356,1,2018
5744,7286,52,Kiki Bertens,2018-10-02,-0.0733652312599681,-0.11247798342669035,0.8474576271186441,0.8130081300813008,0.8403361344537815,1,2018
5745,7287,52,Angelique Kerber,2018-10-02,-0.28985507246376807,-0.7031956109238265,0.7142857142857143,0.6622516556291391,0.684931506849315,1,2018
5746,7288,52,Naomi Osaka,2018-10-02,-0.13963963963963963,1.5262898808452952,0.9009009009009008,0.8695652173913044,0.8849557522123894,1,2018
5747,7289,52,Qiang Wang,2018-10-02,0.041208791208791215,2.1682370404629667,0.5813953488372093,0.5076142131979695,0.5555555555555556,1,2018
5748,7290,52,Caroline Garcia,2018-10-02,-0.11337209302325582,-0.6978739861555396,0.78125,0.7518796992481203,0.7692307692307692,1,2018
5749,7291,52,Aryna Sabalenka,2018-10-02,0.004166666666666666,2.2230510864701403,0.5813953488372093,0.5555555555555556,0.5780346820809249,1,2018
5753,7295,52,Anastasija Sevastova,2018-10-03,-0.023684210526315794,0.4365556951781955,0.6369426751592356,0.6060606060606061,0.6329113924050632,1,2018
5754,7296,52,Dominika Cibulkova,2018-10-03,0.07777777777777778,-0.7315298790486409,0.4347826086956522,0.4,0.42194092827004215,1,2018
5754,7296,52,Sloane Stephens,2018-10-03,-0.07777777777777778,0.7315298790486409,0.6211180124223602,0.591715976331361,0.625,0,2018
5753,7295,52,Donna Vekic,2018-10-03,0.023684210526315794,-0.4365556951781955,0.42194092827004215,0.3831417624521073,0.4132231404958678,0,2018
5752,7294,52,Petra Martic,2018-10-03,0.4722222222222222,1.0959180795844183,0.3333333333333333,0.30864197530864196,0.32573289902280134,0,2018
5751,7293,52,Timea Babos,2018-10-03,0.007516339869281047,0.3566749439387324,0.36363636363636365,0.3278688524590164,0.36101083032490977,0,2018
5751,7293,52,Zhang Shuai,2018-10-03,-0.007516339869281047,-0.3566749439387324,0.7142857142857143,0.6451612903225806,0.6896551724137931,1,2018
5752,7294,52,Caroline Wozniacki,2018-10-03,-0.4722222222222222,-1.0959180795844183,0.7352941176470588,0.6993006993006994,0.7246376811594204,1,2018
5755,7297,52,Naomi Osaka,2018-10-04,-0.06666666666666665,3.7741808836442354,0.7352941176470588,0.7246376811594204,0.7462686567164178,1,2018
5757,7299,52,Katerina Siniakova,2018-10-04,0.06590909090909092,-0.4256382510566593,0.29411764705882354,0.29411764705882354,0.31446540880503143,1,2018
5758,7300,52,Caroline Wozniacki,2018-10-04,-0.4523809523809524,-1.4673479104975253,0.6369426751592356,0.591715976331361,0.6289308176100629,1,2018
5760,7302,52,Aryna Sabalenka,2018-10-04,0.0625,1.9963350869136074,0.7142857142857143,0.6802721088435374,0.7092198581560284,1,2018
5760,7302,52,Caroline Garcia,2018-10-04,-0.0625,-1.9963350869136074,0.3333333333333333,0.3125,0.341296928327645,0,2018
5758,7300,52,Anett Kontaveit,2018-10-04,0.4523809523809524,1.4673479104975253,0.42194092827004215,0.4,0.41841004184100417,0,2018
5756,7298,52,Angelique Kerber,2018-10-04,-0.3111111111111111,0.06671480056016664,0.7692307692307692,0.7407407407407407,0.7633587786259541,0,2018
5755,7297,52,Julia Goerges,2018-10-04,0.06666666666666665,-3.7741808836442354,0.3125,0.28169014084507044,0.29850746268656714,0,2018
5756,7298,52,Zhang Shuai,2018-10-04,0.3111111111111111,-0.06671480056016664,0.2857142857142857,0.2631578947368421,0.28653295128939826,1,2018
5757,7299,52,Kiki Bertens,2018-10-04,-0.06590909090909092,0.4256382510566593,0.7518796992481203,0.6944444444444444,0.7352941176470588,0,2018
5761,7303,52,Zhang Shuai,2018-10-05,0.14444444444444443,-1.0406702036449629,0.25,0.23255813953488372,0.25,0,2018
5763,7305,52,Katerina Siniakova,2018-10-05,0.475,-0.06779311129504739,0.3125,0.29411764705882354,0.3205128205128205,0,2018
5762,7304,52,Dominika Cibulkova,2018-10-05,0.01666666666666667,-0.8095797771184572,0.5813953488372093,0.5405405405405405,0.5714285714285714,0,2018
5764,7306,52,Qiang Wang,2018-10-05,0.026785714285714288,-1.621792928600013,0.42194092827004215,0.4081632653061224,0.42194092827004215,1,2018
5763,7305,52,Caroline Wozniacki,2018-10-05,-0.475,0.06779311129504739,0.7352941176470588,0.6993006993006994,0.7246376811594204,1,2018
5761,7303,52,Naomi Osaka,2018-10-05,-0.14444444444444443,1.0406702036449629,0.8,0.7751937984496123,0.8,1,2018
5762,7304,52,Anastasija Sevastova,2018-10-05,-0.01666666666666667,0.8095797771184572,0.47619047619047616,0.45454545454545453,0.47393364928909953,1,2018
5764,7306,52,Aryna Sabalenka,2018-10-05,-0.026785714285714288,1.621792928600013,0.6369426751592356,0.6024096385542169,0.625,0,2018
5765,7307,52,Anastasija Sevastova,2018-10-06,0.11666666666666665,-0.06179050824583854,0.3333333333333333,0.3125,0.33222591362126247,1,2018
5766,7308,52,Qiang Wang,2018-10-06,0.4642857142857143,1.3782597992253036,0.45454545454545453,0.4347826086956522,0.4566210045662101,0,2018
5765,7307,52,Naomi Osaka,2018-10-06,-0.11666666666666665,0.06179050824583854,0.7142857142857143,0.6944444444444444,0.7142857142857143,0,2018
5766,7308,52,Caroline Wozniacki,2018-10-06,-0.4642857142857143,-1.3782597992253036,0.6024096385542169,0.5681818181818182,0.591715976331361,1,2018
5767,7309,52,Anastasija Sevastova,2018-10-07,0.45,2.8542291646994364,0.3333333333333333,0.3125,0.3401360544217687,0,2018
5767,7309,52,Caroline Wozniacki,2018-10-07,-0.45,-2.8542291646994364,0.7142857142857143,0.6896551724137931,0.7042253521126761,1,2018
5831,7373,55,Evgeniya Rodina,2018-10-08,0.0001400560224089631,0.38776553100876343,0.4444444444444444,0.4166666666666667,0.4347826086956522,0,2018
5832,7374,55,Alison Riske,2018-10-08,-0.007676294561540462,-0.9863313301657095,0.7352941176470588,0.6944444444444444,0.7246376811594204,0,2018
5833,7375,55,Yue Yuan,2018-10-08,0.004055700609225414,-0.6931471805599454,0.3333333333333333,0.30959752321981426,0.32679738562091504,0,2018
5834,7376,55,Lara Arruabarrena,2018-10-08,0.0006413339746673095,0.004182087485069416,0.3333333333333333,0.31446540880503143,0.32679738562091504,0,2018
5836,7378,55,Yingying Duan,2018-10-08,0.020315091210613596,0.40546510810816444,0.25,0.23255813953488372,0.24813895781637715,0,2018
5768,7310,53,Dalila Jakupovic,2018-10-08,-0.0064853883419284265,-3.1224839791931345,0.6666666666666666,0.6211180124223602,0.6578947368421053,0,2018
5768,7310,53,Viktoriya Tomova,2018-10-08,0.0064853883419284265,3.1224839791931345,0.4,0.3802281368821293,0.39840637450199207,1,2018
5769,7311,53,Dayana Yastremska,2018-10-08,-0.002051983584131327,1.3317061708354876,0.6369426751592356,0.5780346820809249,0.6097560975609756,1,2018
5770,7312,53,Luksika Kumkhum,2018-10-08,0.0005772005772005772,0.2657031657330057,0.5813953488372093,0.5617977528089888,0.5847953216374269,1,2018
5771,7313,53,Alize Cornet,2018-10-08,-0.01466275659824047,-0.3445044083184774,0.819672131147541,0.7352941176470588,0.7936507936507936,1,2018
5772,7314,53,Kristina Kucova,2018-10-08,0.05240098142306344,1.4271163556401458,0.18181818181818182,0.17391304347826086,0.18761726078799248,1,2018
5773,7315,53,Saisai Zheng,2018-10-08,-0.00029222676797194605,-0.6931471805599453,0.5,0.47619047619047616,0.4926108374384237,1,2018
5799,7341,54,Anastasia Pavlyuchenkova,2018-10-08,-0.011027568922305764,0.5882292407004472,0.78125,0.7575757575757576,0.7692307692307692,1,2018
5800,7342,54,Alison Van Uytvanck,2018-10-08,0.007783882783882784,-0.27304052245883287,0.5813953488372093,0.5813953488372093,0.6097560975609756,1,2018
5830,7372,55,Su-Wei Hsieh,2018-10-08,-0.011594202898550725,0.10536051565782625,0.5263157894736842,0.5025125628140703,0.5291005291005292,1,2018
5831,7373,55,Magda Linette,2018-10-08,-0.0001400560224089631,-0.38776553100876343,0.6369426751592356,0.5714285714285714,0.6172839506172839,1,2018
5832,7374,55,Veronika Kudermetova,2018-10-08,0.007676294561540462,0.9863313301657095,0.3333333333333333,0.3058103975535168,0.33003300330033003,1,2018
5833,7375,55,Fangzhou Liu,2018-10-08,-0.004055700609225414,0.6931471805599454,0.7352941176470588,0.7042253521126761,0.7299270072992701,1,2018
5834,7376,55,Polona Hercog,2018-10-08,-0.0006413339746673095,-0.004182087485069416,0.7352941176470588,0.7092198581560284,0.7299270072992701,1,2018
5836,7378,55,Petra Martic,2018-10-08,-0.020315091210613596,-0.40546510810816444,0.819672131147541,0.7633587786259541,0.8064516129032259,1,2018
5830,7372,55,Ajla Tomljanovic,2018-10-08,0.011594202898550725,-0.10536051565782625,0.5555555555555556,0.5102040816326531,0.5235602094240838,0,2018
5800,7342,54,Magdalena Rybarikova,2018-10-08,-0.007783882783882784,0.27304052245883287,0.5,0.42016806722689076,0.4424778761061947,0,2018
5769,7311,53,Fanny Stollar,2018-10-08,0.002051983584131327,-1.3317061708354876,0.4444444444444444,0.425531914893617,0.4424778761061947,0,2018
5772,7314,53,Jelena Ostapenko,2018-10-08,-0.05240098142306344,-1.4271163556401458,0.8771929824561404,0.8403361344537815,0.8695652173913044,0,2018
5799,7341,54,Viktoria Kuzmova,2018-10-08,0.011027568922305764,-0.5882292407004472,0.2857142857142857,0.25252525252525254,0.28169014084507044,0,2018
5771,7313,53,Julia Glushko,2018-10-08,0.01466275659824047,0.3445044083184774,0.25,0.2386634844868735,0.2610966057441253,0,2018
5770,7312,53,Jennifer Brady,2018-10-08,-0.0005772005772005772,-0.2657031657330057,0.5,0.4424778761061947,0.4672897196261682,0,2018
5773,7315,53,Alexandra Krunic,2018-10-08,0.00029222676797194605,0.6931471805599453,0.5813953488372093,0.5434782608695652,0.5617977528089888,0,2018
5782,7324,53,Garbiñe Muguruza,2018-10-09,-0.06529516994633275,-1.811264963852312,0.9259259259259258,0.8928571428571428,0.9174311926605504,1,2018
5777,7319,53,Samantha Stosur,2018-10-09,-0.006492753623188406,-1.173431643734749,0.42194092827004215,0.37453183520599254,0.4132231404958678,0,2018
5783,7325,53,Elina Svitolina,2018-10-09,-0.194475138121547,-1.84714505748022,0.9433962264150942,0.9259259259259258,0.9433962264150942,1,2018
5778,7320,53,Zhang Ling,2018-10-09,0.03920966420966421,1.252762968495368,0.06666666666666667,0.06389776357827476,0.08620689655172414,0,2018
5801,7343,54,Jil Teichmann,2018-10-09,0.006170886075949368,0.9513820516854252,0.42194092827004215,0.4,0.42016806722689076,1,2018
5801,7343,54,Sorana Cirstea,2018-10-09,-0.006170886075949368,-0.9513820516854252,0.6535947712418301,0.6060606060606061,0.6329113924050632,0,2018
5780,7322,53,Ana Bogdan,2018-10-09,-0.005186925034253278,-0.04762804898925459,0.6369426751592356,0.5988023952095809,0.625,1,2018
5778,7320,53,Qiang Wang,2018-10-09,-0.03920966420966421,-1.252762968495368,0.970873786407767,0.9433962264150942,0.9615384615384615,1,2018
5777,7319,53,Nao Hibino,2018-10-09,0.006492753623188406,1.173431643734749,0.6535947712418301,0.625,0.641025641025641,1,2018
5776,7318,53,Monica Niculescu,2018-10-09,-0.001494252873563218,-1.313926528616413,0.45454545454545453,0.42372881355932207,0.45454545454545453,1,2018
5775,7317,53,Christina McHale,2018-10-09,-0.005201636469900643,-2.8870357005735494,0.8620689655172414,0.8403361344537815,0.8695652173913044,1,2018
5774,7316,53,Daria Gavrilova,2018-10-09,-0.01830065359477124,-0.4276917235227814,0.6024096385542169,0.5847953216374269,0.6134969325153374,1,2018
5780,7322,53,Caroline Dolehide,2018-10-09,0.005186925034253278,0.04762804898925459,0.4444444444444444,0.40322580645161293,0.4273504273504274,0,2018
5781,7323,53,Sabina Sharipova,2018-10-09,0.017592592592592594,1.8541025998021907,0.2,0.14513788098693758,0.1663893510815308,0,2018
5803,7345,54,Anna Karolina Schmiedlova,2018-10-09,-0.0050264550264550265,-1.6094379124341005,0.6535947712418301,0.6172839506172839,0.6451612903225806,1,2018
5804,7346,54,Vera Lapko,2018-10-09,0.00826121164437451,1.1212582897028363,0.5,0.4672897196261682,0.5025125628140703,1,2018
5806,7348,54,Camila Giorgi,2018-10-09,-0.01084183673469388,-0.05028778854569971,0.7518796992481203,0.7246376811594204,0.7462686567164178,1,2018
5845,7387,55,Zhang Yuxuan,2018-10-09,0.014786324786324787,1.3647418027341565,0.2857142857142857,0.24390243902439027,0.29411764705882354,1,2018
5844,7386,55,Katie Boulter,2018-10-09,0.013908533710513907,0.9336393702087681,0.3333333333333333,0.29069767441860467,0.31347962382445144,1,2018
5843,7385,55,Aryna Sabalenka,2018-10-09,-0.07090909090909091,0.812984870729993,0.8,0.7575757575757576,0.78125,1,2018
5842,7384,55,Barbora Krejcikova,2018-10-09,0.004940508048911029,1.0287687153008456,0.4,0.37593984962406013,0.41493775933609955,1,2018
5841,7383,55,Caroline Garcia,2018-10-09,-0.05791284403669725,-2.546251300436695,0.9345794392523364,0.9090909090909091,0.9345794392523364,1,2018
5839,7381,55,Elise Mertens,2018-10-09,-0.057232704402515724,-1.2940370704604915,0.8474576271186441,0.8264462809917356,0.8620689655172414,1,2018
5805,7347,54,Tatjana Maria,2018-10-09,-0.003880425409600461,-1.7992768885800192,0.5263157894736842,0.48309178743961356,0.5025125628140703,1,2018
5782,7324,53,Sara Sorribes Tormo,2018-10-09,0.06529516994633275,1.811264963852312,0.125,0.11764705882352941,0.1364256480218281,0,2018
5838,7380,55,Misaki Doi,2018-10-09,0.014783089251174357,0.7371640659767198,0.4444444444444444,0.3787878787878788,0.4166666666666667,1,2018
5774,7316,53,Zarina Diyas,2018-10-09,0.01830065359477124,0.4276917235227814,0.47619047619047616,0.4166666666666667,0.4385964912280702,0,2018
5775,7317,53,Eudice Chong,2018-10-09,0.005201636469900643,2.8870357005735494,0.2,0.15698587127158556,0.18181818181818182,0,2018
5776,7318,53,Ons Jabeur,2018-10-09,0.001494252873563218,1.313926528616413,0.6211180124223602,0.5714285714285714,0.5952380952380952,0,2018
5810,7352,54,Margarita Gasparyan,2018-10-09,0.015956543880495673,1.654106725855097,0.5,0.48780487804878053,0.5154639175257733,1,2018
5809,7351,54,Kristina Mladenovic,2018-10-09,-0.014950980392156862,-1.8263308132931435,0.8333333333333334,0.7936507936507936,0.819672131147541,1,2018
5808,7350,54,Timea Babos,2018-10-09,0.011402027027027029,0.11778303565638351,0.38167938931297707,0.33670033670033667,0.3802281368821293,1,2018
5837,7379,55,Timea Bacsinszky,2018-10-09,0.02327627579587266,-0.1979013371711195,0.47619047619047616,0.4310344827586207,0.4672897196261682,1,2018
5783,7325,53,Priscilla Hon,2018-10-09,0.194475138121547,1.84714505748022,0.1,0.09523809523809523,0.10952902519167579,0,2018
5781,7323,53,Zhang Shuai,2018-10-09,-0.017592592592592594,-1.8541025998021907,0.8620689655172414,0.8547008547008548,0.8849557522123894,1,2018
5803,7345,54,Fiona Ferro,2018-10-09,0.0050264550264550265,1.6094379124341005,0.42194092827004215,0.3802281368821293,0.4081632653061224,0,2018
5845,7387,55,Irina-Camelia Begu,2018-10-09,-0.014786324786324787,-1.3647418027341565,0.78125,0.7246376811594204,0.7575757575757576,0,2018
5805,7347,54,Anna Blinkova,2018-10-09,0.003880425409600461,1.7992768885800192,0.5555555555555556,0.5208333333333334,0.5494505494505494,0,2018
5804,7346,54,Belinda Bencic,2018-10-09,-0.00826121164437451,-1.1212582897028363,0.5813953488372093,0.53475935828877,0.5524861878453039,0,2018
5844,7386,55,Maria Sakkari,2018-10-09,-0.013908533710513907,-0.9336393702087681,0.7352941176470588,0.7246376811594204,0.7407407407407407,0,2018
5843,7385,55,Sofia Kenin,2018-10-09,0.07090909090909091,-0.812984870729993,0.26666666666666666,0.25,0.273972602739726,0,2018
5842,7384,55,Kateryna Kozlova,2018-10-09,-0.004940508048911029,-1.0287687153008456,0.6666666666666666,0.6211180124223602,0.6369426751592356,0,2018
5841,7383,55,Xun Fangying,2018-10-09,0.05791284403669725,2.546251300436695,0.1111111111111111,0.10482180293501049,0.11947431302270013,0,2018
5839,7381,55,Lin Zhu,2018-10-09,0.057232704402515724,1.2940370704604915,0.2222222222222222,0.17271157167530224,0.19267822736030826,0,2018
5838,7380,55,Yulia Putintseva,2018-10-09,-0.014783089251174357,-0.7371640659767198,0.6369426751592356,0.6060606060606061,0.6369426751592356,0,2018
5837,7379,55,Danielle Collins,2018-10-09,-0.02327627579587266,0.1979013371711195,0.6024096385542169,0.5681818181818182,0.5847953216374269,0,2018
5810,7352,54,Monica Puig,2018-10-09,-0.015956543880495673,-1.654106725855097,0.5813953488372093,0.5208333333333334,0.5376344086021505,0,2018
5809,7351,54,Harriet Dart,2018-10-09,0.014950980392156862,1.8263308132931435,0.23094688221709006,0.21052631578947367,0.2347417840375587,0,2018
5808,7350,54,Donna Vekic,2018-10-09,-0.011402027027027029,-0.11778303565638351,0.6944444444444444,0.6369426751592356,0.6711409395973155,0,2018
5806,7348,54,Pauline Parmentier,2018-10-09,0.01084183673469388,0.05028778854569971,0.3076923076923077,0.2857142857142857,0.3105590062111801,0,2018
5813,7355,54,Kiki Bertens,2018-10-10,-0.09479166666666668,-1.5337560527963525,0.9345794392523364,0.9174311926605504,0.9433962264150942,1,2018
5811,7353,54,Barbora Strycova,2018-10-10,-0.014874915483434753,-0.08855339734144503,0.6944444444444444,0.6622516556291391,0.6896551724137931,1,2018
5812,7354,54,Ekaterina Alexandrova,2018-10-10,0.02189966895849249,0.6523251860396901,0.42194092827004215,0.4,0.42016806722689076,1,2018
5814,7356,54,Andrea Petkovic,2018-10-10,0.0989159891598916,0.7955091932215149,0.3333333333333333,0.2857142857142857,0.3076923076923077,1,2018
5846,7388,55,Veronika Kudermetova,2018-10-10,0.02513661202185792,2.4134476858058553,0.2857142857142857,0.26666666666666666,0.29069767441860467,0,2018
5786,7328,53,Kristina Kucova,2018-10-10,0.0030182653736807257,-1.2306410514080972,0.6024096385542169,0.5555555555555556,0.5813953488372093,1,2018
5815,7357,54,Alison Van Uytvanck,2018-10-10,-0.003571428571428571,-0.3213819908976229,0.7142857142857143,0.6622516556291391,0.6896551724137931,1,2018
5785,7327,53,Dayana Yastremska,2018-10-10,0.0074374577417173765,0.6931471805599453,0.47619047619047616,0.45248868778280543,0.47393364928909953,1,2018
5784,7326,53,Luksika Kumkhum,2018-10-10,0.013203463203463203,0.1574895810927731,0.42194092827004215,0.38759689922480617,0.41841004184100417,1,2018
5784,7326,53,Alize Cornet,2018-10-10,-0.013203463203463203,-0.1574895810927731,0.6535947712418301,0.6134969325153374,0.6329113924050632,0,2018
5785,7327,53,Saisai Zheng,2018-10-10,-0.0074374577417173765,-0.6931471805599453,0.6024096385542169,0.5464480874316939,0.5780346820809249,0,2018
5786,7328,53,Viktoriya Tomova,2018-10-10,-0.0030182653736807257,1.2306410514080972,0.47619047619047616,0.45454545454545453,0.47393364928909953,0,2018
