,match_id,player,date,year,rankdist,wikibuzz,inverse_b365,inverse_avg,inverse_best,outcome
17559,17559,Kasatkina D.,2017-09-04,2017.0,-0.023923444976076555,-0.5982247655440114,0.6666666666666666,0.6756756669679118,0.6535947834637234,0
17562,17562,Vandeweghe C.,2017-09-04,2017.0,-0.018427518427518427,2.3739944937520927,0.5813953391663639,0.5780346757080136,0.5555555702727522,1
17561,17561,Pliskovax K.,2017-09-04,2017.0,-0.989010989010989,-0.8719661068026978,0.8620689903229801,0.8474576647889183,0.8264462549368408,1
17563,17563,Keys M.,2017-09-05,2017.0,0.1875,0.45263548157670286,0.47619049781574513,0.4854369066878265,0.4651162584386312,1
17563,17563,Svitolina E.,2017-09-05,2017.0,-0.1875,-0.45263548157670286,0.5813953391663639,0.5649717575005543,0.523560218573669,0
17564,17564,Stephens S.,2017-09-05,2017.0,0.04677533664068037,-0.579110620423112,0.6369426538796358,0.6410256645383223,0.598802410597492,1
17564,17564,Sevastova A.,2017-09-05,2017.0,-0.04677533664068037,0.579110620423112,0.4219409486444344,0.4065040587370328,0.37453182450392863,0
17565,17565,Vandeweghe C.,2017-09-06,2017.0,0.9545454545454546,1.1634350933548014,0.3816794059846342,0.3968253998289063,0.3773584769857703,1
17566,17566,Williams V.,2017-09-06,2017.0,-0.03968253968253968,0.21212166721774417,0.4347826177095873,0.43103449516149006,0.4,1
17565,17565,Pliskovax K.,2017-09-06,2017.0,-0.9545454545454546,-1.1634350933548014,0.6666666666666666,0.6493506654355597,0.6211180069036246,0
17566,17566,Kvitova P.,2017-09-06,2017.0,0.03968253968253968,-0.21212166721774417,0.6211180069036246,0.6172839488003461,0.5747126405282259,0
17567,17567,Keys M.,2017-09-07,2017.0,-0.060107655502392346,-0.6401068101823215,0.8196721119254039,0.8196721119254039,0.8,1
17567,17567,Kanepi K.,2017-09-07,2017.0,0.060107655502392346,0.6401068101823215,0.23094688628633928,0.22779043972968221,0.20833332505491078,0
17569,17569,Williams V.,2017-09-08,2017.0,-0.09906291834002677,-3.1033929565121254,0.6369426538796358,0.6369426538796358,0.6060606148179462,0
17569,17569,Stephens S.,2017-09-08,2017.0,0.09906291834002677,3.1033929565121254,0.4219409486444344,0.40816325736214665,0.3846153987229934,1
17568,17568,Keys M.,2017-09-08,2017.0,-0.017045454545454544,2.862897069483918,0.6369426538796358,0.6211180069036246,0.598802410597492,1
17568,17568,Vandeweghe C.,2017-09-08,2017.0,0.017045454545454544,-2.862897069483918,0.4219409486444344,0.4255319321625053,0.4,0
17570,17570,Stephens S.,2017-09-09,2017.0,0.03340635268346112,0.5387418706930758,0.36363636363636365,0.36363636363636365,0.34482757486713095,1
17570,17570,Keys M.,2017-09-09,2017.0,-0.03340635268346112,-0.5387418706930758,0.6666666666666666,0.6802720956035777,0.6535947834637234,0
17571,17571,Loeb J.,2017-09-11,2017.0,0.014781312816247314,0.7969439742415887,0.2857142857142857,0.28169014462874165,0.2617801092868345,0
17579,17579,Chang K.C.,2017-09-11,2017.0,0.02192918813030545,1.252762968495368,0.2222222222222222,0.22831049631779388,0.2,0
17572,17572,Aiava D.,2017-09-11,2017.0,0.005160216396171452,1.2970218186671236,0.3816794059846342,0.38910506847298276,0.37037036382939437,0
17573,17573,Sasnovich A.,2017-09-11,2017.0,0.00911854103343465,1.5040773967762742,0.5,0.5050505001853163,0.4672896967193271,0
17571,17571,Babos T.,2017-09-11,2017.0,-0.014781312816247314,-0.7969439742415887,0.7812500174622987,0.7751938213730989,0.7518796749870864,1
17576,17576,Eguchi M.,2017-09-11,2017.0,0.005064611657019788,1.9299098077088723,0.47619049781574513,0.48309180301925464,0.4444444444444444,0
17575,17575,Kudryavtseva A.,2017-09-11,2017.0,0.002521319985168706,1.669656772427155,0.6024096506672237,0.584795308591713,0.5524862053113339,0
17581,17581,Hsieh S.W.,2017-09-11,2017.0,0.016553760639221815,-2.120263536200091,0.3816794059846342,0.38759691068654945,0.3597122339177876,0
17581,17581,Wang Q.,2017-09-11,2017.0,-0.016553760639221815,2.120263536200091,0.6944444168497026,0.6711409353016787,0.6535947834637234,1
17580,17580,Riske A.,2017-09-11,2017.0,-0.019145299145299145,0.03629312574615995,0.6535947834637234,0.6451613101701217,0.6249999906867744,1
17579,17579,Pliskova K.,2017-09-11,2017.0,-0.02192918813030545,-1.252762968495368,0.8474576647889183,0.8333333002196431,0.8064516067008695,1
17578,17578,Min G.,2017-09-11,2017.0,-0.0013503649635036499,0.16487464319023415,0.6535947834637234,0.6172839488003461,0.598802410597492,1
17580,17580,Brengle M.,2017-09-11,2017.0,0.019145299145299145,-0.03629312574615995,0.4219409486444344,0.4149377445583434,0.38314177785179004,0
17576,17576,Han X.,2017-09-11,2017.0,-0.005064611657019788,-1.9299098077088723,0.6024096506672237,0.5780346757080136,0.5524862053113339,1
17575,17575,Erakovic M.,2017-09-11,2017.0,-0.002521319985168706,-1.669656772427155,0.47619049781574513,0.47393367285195304,0.4545454446934474,1
17573,17573,Cepelova J.,2017-09-11,2017.0,-0.00911854103343465,-1.5040773967762742,0.5813953391663639,0.55865922978277,0.5405405335743294,1
17572,17572,Broady N.,2017-09-11,2017.0,-0.005160216396171452,-1.2970218186671236,0.6944444168497026,0.6711409353016787,0.6535947834637234,1
17578,17578,Pegula J.,2017-09-11,2017.0,0.0013503649635036499,-0.16487464319023415,0.4219409486444344,0.44052863806273873,0.41666665010982157,0
17577,17577,Mertens E.,2017-09-11,2017.0,-0.023653866877402206,-0.06899287148695155,0.7518796749870864,0.7518796749870864,0.7352941099128922,1
17577,17577,Rodina E.,2017-09-11,2017.0,0.023653866877402206,0.06899287148695155,0.3076923076923077,0.3095975213916086,0.2923976542958565,0
17590,17590,Ozaki R.,2017-09-12,2017.0,0.011907894736842105,-0.22364975228680062,0.4,0.39840637601573675,0.3846153987229934,0
17589,17589,Wozniak A.,2017-09-12,2017.0,0.012278945612278946,0.21734105157097716,0.26666666666666666,0.2551020358513416,0.23041473844274218,0
17587,17587,Martincova T.,2017-09-12,2017.0,0.007052398820691503,0.6496620686202066,0.47619049781574513,0.47846891917096496,0.4545454446934474,0
17584,17584,Krejcikova B.,2017-09-12,2017.0,0.007739047009913655,0.5280674302004968,0.4,0.392156870078234,0.36363636363636365,0
17585,17585,Hlavackova A.,2017-09-12,2017.0,0.002975315897737291,-1.1631508098056809,0.5,0.5025125604058627,0.48309180301925464,0
17583,17583,Dabrowski G.,2017-09-12,2017.0,0.01999860879243183,1.2749245402982203,0.29411763880904596,0.30211480884808095,0.2777777851363761,0
17582,17582,Brady J.,2017-09-12,2017.0,0.0030210923827945105,1.027960416725246,0.5813953391663639,0.5376344044672463,0.5,0
17592,17592,Zhao C.,2017-09-12,2017.0,0.008611724944754972,0.7006660129739725,0.26666666666666666,0.2617801092868345,0.2463054221905688,0
17586,17586,Hibino N.,2017-09-12,2017.0,0.0026833962543489523,-1.169229855882063,0.7142857264499277,0.709219874945225,0.6944444168497026,0
17593,17593,Townsend T.,2017-09-12,2017.0,0.005215495555928224,-0.546370561185402,0.5555555702727522,0.5376344044672463,0.5181347291073825,0
17592,17592,Van Uytvanck A.,2017-09-12,2017.0,-0.008611724944754972,-0.7006660129739725,0.8,0.7936507996578126,0.7692307974459868,1
17593,17593,Vickery S.,2017-09-12,2017.0,-0.005215495555928224,0.546370561185402,0.5263157960780771,0.523560218573669,0.5,1
17590,17590,Linette M.,2017-09-12,2017.0,-0.011907894736842105,0.22364975228680062,0.6666666666666666,0.6535947834637234,0.6211180069036246,1
17589,17589,Lepchenko V.,2017-09-12,2017.0,-0.012278945612278946,-0.21734105157097716,0.8,0.8064516067008695,0.7751938213730989,1
17587,17587,Kenin S.,2017-09-12,2017.0,-0.007052398820691503,-0.6496620686202066,0.6024096506672237,0.5813953391663639,0.5555555702727522,1
17586,17586,Kato M.,2017-09-12,2017.0,-0.0026833962543489523,1.169229855882063,0.36363636363636365,0.3558718933676701,0.3322259146738715,1
17585,17585,Hradecka L.,2017-09-12,2017.0,-0.002975315897737291,1.1631508098056809,0.5813953391663639,0.55865922978277,0.5376344044672463,1
17583,17583,Dodin O.,2017-09-12,2017.0,-0.01999860879243183,-1.2749245402982203,0.7692307974459868,0.7575757274724029,0.7352941099128922,1
17582,17582,Andreescu B.,2017-09-12,2017.0,-0.0030210923827945105,-1.027960416725246,0.5,0.5208333449748658,0.47619049781574513,1
17584,17584,Golubic V.,2017-09-12,2017.0,-0.007739047009913655,-0.5280674302004968,0.6666666666666666,0.6666666666666666,0.6289308044070249,1
17606,17606,Tatishvili A.,2017-09-13,2017.0,0.029681912290607945,2.2299842801308953,0.1,0.10362694710161069,0.0862812758269648,0
17607,17607,Stosur S.,2017-09-13,2017.0,0.009381469979296066,-0.6222422626013684,0.8333333002196431,0.8196721119254039,0.8,0
17608,17608,Hogenkamp R.,2017-09-13,2017.0,0.03512081390419669,0.4560173872709956,0.2,0.21929824836586545,0.2,0
17604,17604,Osaka N.,2017-09-13,2017.0,0.007535121328224776,0.023042494147154535,0.7518796749870864,0.7352941099128922,0.7142857264499277,0
17603,17603,Linette M.,2017-09-13,2017.0,0.023653866877402206,0.3918930305626209,0.3816794059846342,0.38022812033701325,0.35714286322496386,0
17599,17599,Kato M.,2017-09-13,2017.0,-0.0026833962543489523,2.264363880173848,0.25,0.24937654436963558,0.23094688628633928,1
17599,17599,Pliskova K.,2017-09-13,2017.0,0.0026833962543489523,-2.264363880173848,0.8196721119254039,0.8130081174740657,0.7874015866287349,0
17595,17595,Broady N.,2017-09-13,2017.0,0.014781312816247314,0.03647820860240991,0.3816794059846342,0.37453182450392863,0.35714286322496386,0
17594,17594,Muhammad A.,2017-09-13,2017.0,0.006239774149048796,0.06453852113757108,0.36363636363636365,0.3558718933676701,0.3333333333333333,0
17602,17602,Kovinic D.,2017-09-13,2017.0,0.015065202470830473,0.44302820968381307,0.4,0.3759398374935432,0.3558718933676701,0
17594,17594,Abanda F.,2017-09-13,2017.0,-0.006239774149048796,-0.06453852113757108,0.7142857264499277,0.704225373395827,0.6896551497342619,1
17595,17595,Babos T.,2017-09-13,2017.0,-0.014781312816247314,-0.03647820860240991,0.6944444168497026,0.6849314889533816,0.6666666666666666,1
17596,17596,Diyas Z.,2017-09-13,2017.0,-0.008389694041867955,0.23170678197469774,0.6535947834637234,0.6172839488003461,0.5952381138223105,1
17598,17598,Fett J.,2017-09-13,2017.0,-0.006130081300813009,2.2136178177184993,0.36363636363636365,0.371747203988273,0.35714286322496386,1
17601,17601,Maria T.,2017-09-13,2017.0,-0.016245363374089848,0.281167391430587,0.7692307974459868,0.7751938213730989,0.7407407276587887,1
17602,17602,Mchale C.,2017-09-13,2017.0,-0.015065202470830473,-0.44302820968381307,0.6666666666666666,0.6849314889533816,0.6535947834637234,1
17603,17603,Mertens E.,2017-09-13,2017.0,-0.023653866877402206,-0.3918930305626209,0.6944444168497026,0.6802720956035777,0.6535947834637234,1
17604,17604,Nara K.,2017-09-13,2017.0,-0.007535121328224776,-0.023042494147154535,0.3076923076923077,0.31948880621003445,0.29411763880904596,1
17606,17606,Safarova L.,2017-09-13,2017.0,-0.029681912290607945,-2.2299842801308953,0.9523809956314903,0.9523809956314903,0.9345793934386541,1
17601,17601,Min G.,2017-09-13,2017.0,0.016245363374089848,-0.281167391430587,0.29411763880904596,0.28248587875027714,0.25641025014020846,0
17607,17607,Sorribes Tormo S.,2017-09-13,2017.0,-0.009381469979296066,0.6222422626013684,0.23094688628633928,0.24038462420187084,0.22935779114161264,1
17608,17608,Zhang S.,2017-09-13,2017.0,-0.03512081390419669,-0.4560173872709956,0.8620689903229801,0.8403360940467084,0.8,1
17598,17598,Mladenovic K.,2017-09-13,2017.0,0.006130081300813009,-2.2136178177184993,0.7142857264499277,0.6896551497342619,0.6369426538796358,0
17596,17596,Doi M.,2017-09-13,2017.0,0.008389694041867955,-0.23170678197469774,0.4219409486444344,0.44052863806273873,0.4201680470233542,0
17609,17609,Abanda F.,2017-09-14,2017.0,-0.006239774149048796,0.44802472252696024,0.4545454446934474,0.4273504430255482,0.39062500873114936,1
17610,17610,Diyas Z.,2017-09-14,2017.0,-0.008389694041867955,2.21375387928743,0.3076923076923077,0.3246753327177799,0.3076923076923077,1
17611,17611,Fett J.,2017-09-14,2017.0,-0.006130081300813009,3.788962912670919,0.4444444444444444,0.4464285695279131,0.41152262243946547,1
17612,17612,Mchale C.,2017-09-14,2017.0,-0.015065202470830473,-1.2106173470446044,0.8,0.7874015866287349,0.7518796749870864,1
17614,17614,Van Uytvanck A.,2017-09-14,2017.0,-0.008611724944754972,0.28566390829554367,0.6944444168497026,0.6802720956035777,0.6493506654355597,1
17615,17615,Vickery S.,2017-09-14,2017.0,-0.005215495555928224,1.4013407769909612,0.5813953391663639,0.55865922978277,0.5347593569251704,1
17616,17616,Wang Q.,2017-09-14,2017.0,-0.016553760639221815,-0.6806730063347695,0.5813953391663639,0.5649717575005543,0.5376344044672463,1
17613,17613,Putintseva Y.,2017-09-14,2017.0,-0.018353576248313092,1.6817585740137264,0.7812500174622987,0.7518796749870864,0.729927004758713,1
17609,17609,Lepchenko V.,2017-09-14,2017.0,0.006239774149048796,-0.44802472252696024,0.6211180069036246,0.6329113752141712,0.6060606148179462,0
17612,17612,Sorribes Tormo S.,2017-09-14,2017.0,0.015065202470830473,1.2106173470446044,0.26666666666666666,0.26809651337438734,0.24691356861851216,0
17613,17613,Han X.,2017-09-14,2017.0,0.018353576248313092,-1.6817585740137264,0.2857142857142857,0.30674846715502496,0.2857142857142857,0
17614,17614,Erakovic M.,2017-09-14,2017.0,0.008611724944754972,-0.28566390829554367,0.3816794059846342,0.37878786373620144,0.33557046765083937,0
17615,17615,Golubic V.,2017-09-14,2017.0,0.005215495555928224,-1.4013407769909612,0.5,0.49751244017146684,0.4651162584386312,0
17616,17616,Nara K.,2017-09-14,2017.0,0.016553760639221815,0.6806730063347695,0.5,0.4926108443811376,0.4651162584386312,0
17611,17611,Cepelova J.,2017-09-14,2017.0,0.006130081300813009,-3.788962912670919,0.6369426538796358,0.6134969343100499,0.5780346757080136,0
17610,17610,Zhang S.,2017-09-14,2017.0,0.008389694041867955,-2.21375387928743,0.7518796749870864,0.7352941099128922,0.709219874945225,0
17622,17622,Mchale C.,2017-09-15,2017.0,-0.015065202470830473,0.03414047175805068,0.4347826177095873,0.43103449516149006,0.4,1
17617,17617,Putintseva Y.,2017-09-15,2017.0,0.008389694041867955,-1.27589143276113,0.47619049781574513,0.47169813867055094,0.4444444444444444,0
17618,17618,Wang Q.,2017-09-15,2017.0,0.006130081300813009,-1.9095425048844383,0.6369426538796358,0.6329113752141712,0.6060606148179462,0
17623,17623,Safarova L.,2017-09-15,2017.0,-0.029681912290607945,-0.5978370007556204,0.8771929934634618,0.8695652354191746,0.8547008860510964,1
17621,17621,Vickery S.,2017-09-15,2017.0,0.016245363374089848,1.8439614415518237,0.3333333333333333,0.3289473725487982,0.29411763880904596,0
17622,17622,Mertens E.,2017-09-15,2017.0,0.015065202470830473,-0.03414047175805068,0.6211180069036246,0.6249999906867744,0.6060606148179462,0
17619,17619,Andreescu B.,2017-09-15,2017.0,0.002975315897737291,1.985545455912709,0.6944444168497026,0.6756756669679118,0.6535947834637234,0
17624,17624,Safarova L.,2017-09-15,2017.0,-0.029681912290607945,-2.9004220937496665,0.8771929934634618,0.8771929934634618,0.8547008860510964,1
17624,17624,Kenin S.,2017-09-15,2017.0,0.029681912290607945,2.9004220937496665,0.18181818181818182,0.17605634334895676,0.14705881940452298,0
17618,17618,Fett J.,2017-09-15,2017.0,-0.006130081300813009,1.9095425048844383,0.4219409486444344,0.4201680470233542,0.4,1
17619,17619,Hradecka L.,2017-09-15,2017.0,-0.002975315897737291,-1.985545455912709,0.3816794059846342,0.37878786373620144,0.35335689998550956,1
17621,17621,Maria T.,2017-09-15,2017.0,-0.016245363374089848,-1.8439614415518237,0.7142857264499277,0.729927004758713,0.704225373395827,1
17623,17623,Hradecka L.,2017-09-15,2017.0,0.029681912290607945,0.5978370007556204,0.18181818181818182,0.18115942091582277,0.13717421196608792,0
17617,17617,Diyas Z.,2017-09-15,2017.0,-0.008389694041867955,1.27589143276113,0.5813953391663639,0.5813953391663639,0.5555555702727522,1
17626,17626,Babos T.,2017-09-16,2017.0,-0.014781312816247314,-0.9162907318741552,0.6369426538796358,0.6493506654355597,0.6289308044070249,1
17627,17627,Babos T.,2017-09-16,2017.0,-0.014781312816247314,0.34484048629172953,0.36363636363636365,0.35335689998550956,0.3267973917318617,1
17628,17628,Diyas Z.,2017-09-16,2017.0,-0.008389694041867955,1.1722951514449405,0.4219409486444344,0.4149377445583434,0.392156870078234,1
17629,17629,Kato M.,2017-09-16,2017.0,-0.0026833962543489523,-1.5637564845400989,0.36363636363636365,0.36231884183164553,0.3333333333333333,1
17630,17630,Van Uytvanck A.,2017-09-16,2017.0,-0.008611724944754972,0.15722476770768035,0.47619049781574513,0.4807692484037417,0.4545454446934474,1
17630,17630,Maria T.,2017-09-16,2017.0,0.008611724944754972,-0.15722476770768035,0.5813953391663639,0.5747126405282259,0.543478251010574,0
17626,17626,Abanda F.,2017-09-16,2017.0,0.014781312816247314,0.9162907318741552,0.4219409486444344,0.4048582949056321,0.3773584769857703,0
17627,17627,Safarova L.,2017-09-16,2017.0,0.014781312816247314,-0.34484048629172953,0.6944444168497026,0.704225373395827,0.6802720956035777,0
17628,17628,Mchale C.,2017-09-16,2017.0,0.008389694041867955,-1.1722951514449405,0.6369426538796358,0.6410256645383223,0.6134969343100499,0
17629,17629,Fett J.,2017-09-16,2017.0,0.0026833962543489523,1.5637564845400989,0.6944444168497026,0.6896551497342619,0.6802720956035777,0
17632,17632,Van Uytvanck A.,2017-09-17,2017.0,-0.008611724944754972,1.7516124012146428,0.47619049781574513,0.47846891917096496,0.4545454446934474,1
17632,17632,Babos T.,2017-09-17,2017.0,0.008611724944754972,-1.7516124012146428,0.5813953391663639,0.5747126405282259,0.5405405335743294,0
17631,17631,Diyas Z.,2017-09-17,2017.0,-0.008389694041867955,0.7886717456153858,0.6944444168497026,0.699300724950897,0.6756756669679118,1
17631,17631,Kato M.,2017-09-17,2017.0,0.008389694041867955,-0.7886717456153858,0.36363636363636365,0.3546099374726125,0.32258065508506084,0
17647,17647,Sorribes Tormo S.,2017-09-18,2017.0,0.0020678246484698085,0.9042527533146761,0.2857142857142857,0.3003003071805091,0.2777777851363761,1
17646,17646,Peterson R.,2017-09-18,2017.0,0.015983384504244174,1.4153043242947103,0.36363636363636365,0.3496503624754485,0.3267973917318617,1
17645,17645,Nara K.,2017-09-18,2017.0,0.01206140350877193,0.3121549289705067,0.5813953391663639,0.5524862053113339,0.5181347291073825,1
17644,17644,Kumkhum L.,2017-09-18,2017.0,0.0031637717121588095,1.2119409739751128,0.5555555702727522,0.5524862053113339,0.5376344044672463,1
17640,17640,Kontaveit A.,2017-09-18,2017.0,-0.024850657108721624,-2.0668627594729756,0.9090908893868948,0.8928571390558262,0.8620689903229801,1
17639,17639,Kerber A.,2017-09-18,2017.0,-0.0487012987012987,-1.9608879627523483,0.6369426538796358,0.6211180069036246,0.598802410597492,1
17637,17637,Haddad Maia B.,2017-09-18,2017.0,-0.010100443297233601,-2.3099264998524136,0.7812500174622987,0.7692307974459868,0.7518796749870864,1
17636,17636,Cirstea S.,2017-09-18,2017.0,-0.01718995290423862,-0.5108256237659907,0.9259258891329368,0.9090908893868948,0.8403360940467084,1
17648,17648,Soylu I.,2017-09-18,2017.0,0.006608529772448563,0.4818380868927383,0.4,0.392156870078234,0.37037036382939437,1
17634,17634,Barthel M.,2017-09-18,2017.0,-0.0159846547314578,-2.1972245773362196,0.6944444168497026,0.6711409353016787,0.6622516598117377,1
17633,17633,Alexandrova E.,2017-09-18,2017.0,0.0030601092896174863,-0.1566659680261796,0.5464480746169359,0.5102040717026832,0.47846891917096496,1
17649,17649,Mladenovic K.,2017-09-18,2017.0,-0.04912280701754386,-2.2942578344899385,0.4545454446934474,0.44052863806273873,0.41666665010982157,0
17648,17648,Sakkari M.,2017-09-18,2017.0,-0.006608529772448563,-0.4818380868927383,0.6666666666666666,0.6622516598117377,0.6493506654355597,0
17647,17647,Watson H.,2017-09-18,2017.0,-0.0020678246484698085,-0.9042527533146761,0.7812500174622987,0.7575757274724029,0.7352941099128922,0
17646,17646,Riske A.,2017-09-18,2017.0,-0.015983384504244174,-1.4153043242947103,0.7142857264499277,0.709219874945225,0.6944444168497026,0
17645,17645,Putintseva Y.,2017-09-18,2017.0,-0.01206140350877193,-0.3121549289705067,0.5,0.5050505001853163,0.47619049781574513,0
17644,17644,Duque-Marino M.,2017-09-18,2017.0,-0.0031637717121588095,-1.2119409739751128,0.5263157960780771,0.5025125604058627,0.47619049781574513,0
17635,17635,Begu I.,2017-09-18,2017.0,-0.014597588791137178,-1.1821990047763753,0.8928571390558262,0.8771929934634618,0.8474576647889183,1
17649,17649,Wang Q.,2017-09-18,2017.0,0.04912280701754386,2.2942578344899385,0.6211180069036246,0.6134969343100499,0.5952381138223105,1
17641,17641,Kovinic D.,2017-09-18,2017.0,-0.001991421568627451,1.6094379124341005,0.6944444168497026,0.6666666666666666,0.6493506654355597,1
17641,17641,Tig P.M.,2017-09-18,2017.0,0.001991421568627451,-1.6094379124341005,0.3816794059846342,0.38910506847298276,0.37037036382939437,0
17640,17640,Paolini J.,2017-09-18,2017.0,0.024850657108721624,2.0668627594729756,0.14285714285714285,0.16129032754253042,0.13717421196608792,0
17639,17639,Osaka N.,2017-09-18,2017.0,0.0487012987012987,1.9608879627523483,0.4444444444444444,0.4347826177095873,0.41666665010982157,0
17636,17636,Eguchi M.,2017-09-18,2017.0,0.01718995290423862,0.5108256237659907,0.125,0.14556040999389622,0.125,0
17635,17635,Wongteanchai V.,2017-09-18,2017.0,0.014597588791137178,1.1821990047763753,0.16666666666666666,0.17574692266145525,0.1562499976716936,0
17634,17634,Lu J.J,2017-09-18,2017.0,0.0159846547314578,2.1972245773362196,0.3816794059846342,0.3816794059846342,0.36363636363636365,0
17633,17633,Arruabarrena L.,2017-09-18,2017.0,-0.0030601092896174863,0.1566659680261796,0.5464480746169359,0.5464480746169359,0.5263157960780771,0
17637,17637,Zavatska K.,2017-09-18,2017.0,0.010100443297233601,2.3099264998524136,0.2857142857142857,0.2890173378540068,0.2702702667871647,0
17671,17671,Cepelova J.,2017-09-19,2017.0,0.010740740740740742,-1.791759469228055,0.4444444444444444,0.4291845634095209,0.40816325736214665,0
17653,17653,Cepede Royg V.,2017-09-19,2017.0,-0.011719585864072558,-1.8101086078962514,0.8620689903229801,0.8547008860510964,0.8474576647889183,1
17654,17654,Cibulkova D.,2017-09-19,2017.0,-0.08333333333333333,-0.1649034716035201,0.6024096506672237,0.5813953391663639,0.5649717575005543,1
17655,17655,Cornet A.,2017-09-19,2017.0,-0.01621356043236161,-2.538973871058276,0.7352941099128922,0.7194244678355752,0.699300724950897,1
17656,17656,Garcia C.,2017-09-19,2017.0,-0.038636363636363635,-1.371603645709887,0.7812500174622987,0.7575757274724029,0.7352941099128922,1
17657,17657,Gibbs N.,2017-09-19,2017.0,-0.0013679110857794247,-3.190704947901504,0.7142857264499277,0.699300724950897,0.6666666666666666,1
17660,17660,Hibino N.,2017-09-19,2017.0,-0.005555555555555555,-0.06207242864237761,0.6535947834637234,0.6369426538796358,0.6134969343100499,1
17661,17661,Hogenkamp R.,2017-09-19,2017.0,0.02607939727615184,0.8803908145593283,0.23094688628633928,0.23809524890787256,0.2222222222222222,1
17662,17662,Kasatkina D.,2017-09-19,2017.0,-0.019622093023255814,-0.6559178387915892,0.7352941099128922,0.729927004758713,0.704225373395827,1
17652,17652,Cabrera L.,2017-09-19,2017.0,-0.0011883541295306006,-0.8938178760220965,0.6666666666666666,0.6289308044070249,0.598802410597492,1
17663,17663,Linette M.,2017-09-19,2017.0,0.0341055341055341,0.9010923795032524,0.29411763880904596,0.29761905691115526,0.2739725955813527,1
17665,17665,Pavlyuchenkova A.,2017-09-19,2017.0,-0.01908801696712619,-0.2664046740044961,0.6024096506672237,0.5780346757080136,0.5555555702727522,1
17666,17666,Peng S.,2017-09-19,2017.0,-0.030677655677655673,-0.6694306539426292,0.7812500174622987,0.7751938213730989,0.7633588119692684,1
17667,17667,Puig M.,2017-09-19,2017.0,-0.004081632653061225,-0.44157647344626794,0.6369426538796358,0.6097561028796531,0.5813953391663639,1
17668,17668,Rodina E.,2017-09-19,2017.0,-0.002441576560865015,-0.2645596550309267,0.6369426538796358,0.6172839488003461,0.5917159562968884,1
17669,17669,Rogers S.,2017-09-19,2017.0,-0.006079587324981577,-0.5328343914818269,0.7352941099128922,0.729927004758713,0.7142857264499277,1
17670,17670,Rus A.,2017-09-19,2017.0,0.005352672019338685,0.045120435280469606,0.2222222222222222,0.21929824836586545,0.2,1
17671,17671,Siniakova K.,2017-09-19,2017.0,-0.010740740740740742,1.791759469228055,0.6369426538796358,0.6289308044070249,0.6134969343100499,1
17672,17672,Strycova B.,2017-09-19,2017.0,-0.002962962962962966,0.18232155679395456,0.5813953391663639,0.5524862053113339,0.5181347291073825,1
17664,17664,Ostapenko J.,2017-09-19,2017.0,-0.08823529411764706,-1.2783730246003908,0.7692307974459868,0.7518796749870864,0.7142857264499277,1
17670,17670,Mchale C.,2017-09-19,2017.0,-0.005352672019338685,-0.045120435280469606,0.8474576647889183,0.8403360940467084,0.8064516067008695,0
17651,17651,Allertova D.,2017-09-19,2017.0,-0.0010025062656641593,-0.42863216738969884,0.4545454446934474,0.4366812299816886,0.40816325736214665,1
17664,17664,Larsson J.,2017-09-19,2017.0,0.08823529411764706,1.2783730246003908,0.29411763880904596,0.30674846715502496,0.2857142857142857,0
17672,17672,Rybarikova M.,2017-09-19,2017.0,0.002962962962962966,-0.18232155679395456,0.5,0.5025125604058627,0.48780488939529254,0
17673,17673,Mertens E.,2017-09-19,2017.0,-0.018197278911564627,-2.4109308391358253,0.7812500174622987,0.7692307974459868,0.7575757274724029,0
17674,17674,Fett J.,2017-09-19,2017.0,-0.00608494584398199,-0.39003453488151907,0.7692307974459868,0.7575757274724029,0.7352941099128922,0
17661,17661,Bertens K.,2017-09-19,2017.0,-0.02607939727615184,-0.8803908145593283,0.8333333002196431,0.8196721119254039,0.7936507996578126,0
17660,17660,Chang K.C.,2017-09-19,2017.0,0.005555555555555555,0.06207242864237761,0.4219409486444344,0.41666665010982157,0.392156870078234,0
17657,17657,Jang S.J.,2017-09-19,2017.0,0.0013679110857794247,3.190704947901504,0.36363636363636365,0.3584229439687277,0.3333333333333333,0
17656,17656,Sasnovich A.,2017-09-19,2017.0,0.038636363636363635,1.371603645709887,0.2857142857142857,0.29498524160909045,0.2702702667871647,0
17655,17655,Pera B.,2017-09-19,2017.0,0.01621356043236161,2.538973871058276,0.3333333333333333,0.3378378334839559,0.32258065508506084,0
17663,17663,Gavrilova D.,2017-09-19,2017.0,-0.0341055341055341,-0.9010923795032524,0.7692307974459868,0.7575757274724029,0.7407407276587887,0
17654,17654,Suarez Navarro C.,2017-09-19,2017.0,0.08333333333333333,0.1649034716035201,0.47619049781574513,0.47619049781574513,0.4545454446934474,0
17652,17652,Gao X.,2017-09-19,2017.0,0.0011883541295306006,0.8938178760220965,0.4,0.4255319321625053,0.4,0
17651,17651,Petkovic A.,2017-09-19,2017.0,0.0010025062656641593,0.42863216738969884,0.6211180069036246,0.6172839488003461,0.598802410597492,0
17669,17669,Ozaki R.,2017-09-19,2017.0,0.006079587324981577,0.5328343914818269,0.3333333333333333,0.32573290610586886,0.3030303074089731,0
17668,17668,Rodionova A.,2017-09-19,2017.0,0.002441576560865015,0.2645596550309267,0.4444444444444444,0.4366812299816886,0.40816325736214665,0
